dataset,window_index,overall_mse,per_channel_mse,worst_channel_idx,avg_corr_worst_channel,num_high_error_channels,predicted_fault,mu_latent
Sensor_x1_Zero,680,0.1742885261774063,"[0.49430206418037415, 0.08872552216053009, 0.057828135788440704, 0.0832703486084938, 0.2594355344772339, 0.12040506303310394, 0.13818858563899994, 0.20736101269721985, 0.2030964493751526, 0.0752548798918724, 0.22158658504486084, 0.14200834929943085]",0,0.0,5,Structural Fault,"[0.03433546423912048, 0.06249362230300903, 0.03871318697929382, 0.7984626889228821, 0.08199228346347809, -0.07278981059789658, 0.005934525281190872, -0.06645125150680542, -0.060875046998262405, -0.7413933277130127, -0.0430695004761219, 0.6084104776382446, -0.05244669318199158, -1.1308261156082153, 0.04788900539278984, -0.009891293942928314]"
Sensor_x1_Zero,681,0.08842992037534714,"[0.46772539615631104, 0.04613632708787918, 0.04168606922030449, 0.031330935657024384, 0.09083443880081177, 0.028504347428679466, 0.07523511350154877, 0.045503582805395126, 0.07848294824361801, 0.04714082553982735, 0.08182879537343979, 0.026750223711133003]",0,0.0,1,Ambiguous_Moderate_Error,"[0.03645327687263489, 0.06553572416305542, 0.03916740417480469, 0.8455130457878113, 0.08156490325927734, -0.08203759044408798, 0.005270499736070633, -0.06877335906028748, -0.06301778554916382, -0.7198039889335632, -0.04110868647694588, 0.5798179507255554, -0.05300168693065643, -1.1072689294815063, 0.05131680890917778, -0.008229546248912811]"
Sensor_x1_Zero,682,0.17611560225486755,"[0.7526533603668213, 0.040241632610559464, 0.05794128403067589, 0.05795621871948242, 0.08742256462574005, 0.08708241581916809, 0.21365374326705933, 0.13410107791423798, 0.09457674622535706, 0.06514190882444382, 0.33726006746292114, 0.1853564828634262]",0,0.0,3,Structural Fault,"[0.03789336979389191, 0.06913217902183533, 0.039366304874420166, 0.8898833394050598, 0.08033253252506256, -0.08983533829450607, 0.004636358469724655, -0.07070299983024597, -0.0646241307258606, -0.7001055479049683, -0.039149630814790726, 0.5506194829940796, -0.05347432196140289, -1.082590103149414, 0.05466356500983238, -0.00689687579870224]"
Sensor_x1_Zero,683,0.06603585928678513,"[0.5859046578407288, 0.023531276732683182, 0.005672244820743799, 0.012931901030242443, 0.02446644939482212, 0.025236837565898895, 0.01792937144637108, 0.007084250450134277, 0.03549135848879814, 0.027202032506465912, 0.015138493850827217, 0.011841241270303726]",0,0.0,1,Ambiguous_Moderate_Error,"[0.03866426646709442, 0.07318219542503357, 0.0392855703830719, 0.9319290518760681, 0.07842439413070679, -0.0960145816206932, 0.004076581448316574, -0.07220044732093811, -0.0657665878534317, -0.6826223731040955, -0.037282753735780716, 0.5209454894065857, -0.05385251343250275, -1.0569274425506592, 0.05783318355679512, -0.005905456840991974]"
Sensor_x1_Zero,684,0.14926081895828247,"[0.3880690038204193, 0.09118157625198364, 0.05574365705251694, 0.12482326477766037, 0.10321340709924698, 0.16297361254692078, 0.10234986245632172, 0.19735513627529144, 0.08314325660467148, 0.13379868865013123, 0.13404738903045654, 0.21443085372447968]",0,0.0,2,Ambiguous_Moderate_Error,"[0.0388127863407135, 0.07756930589675903, 0.038923174142837524, 0.9720599055290222, 0.07597729563713074, -0.10044408589601517, 0.0036441273987293243, -0.07321824133396149, -0.06651753187179565, -0.6676283478736877, -0.0355997271835804, 0.49084770679473877, -0.054111361503601074, -1.0303374528884888, 0.06075098738074303, -0.005262918770313263]"
Sensor_x1_Zero,685,0.066402867436409,"[0.42503055930137634, 0.038999952375888824, 0.01630103774368763, 0.03261762484908104, 0.019898902624845505, 0.0371008962392807, 0.026349714025855064, 0.03836367279291153, 0.036516595631837845, 0.0517699234187603, 0.03308038040995598, 0.04080536961555481]",0,0.0,1,Ambiguous_Moderate_Error,"[0.038415804505348206, 0.08216674625873566, 0.03829321265220642, 1.010701298713684, 0.07312899827957153, -0.10302891582250595, 0.003402937203645706, -0.07370001077651978, -0.0669436901807785, -0.6553402543067932, -0.03418900445103645, 0.4602988362312317, -0.05421377718448639, -1.002791166305542, 0.06336317956447601, -0.004975311458110809]"
Sensor_x1_Zero,686,0.09805823862552643,"[0.6373140215873718, 0.04020701348781586, 0.034137286245822906, 0.013281771913170815, 0.03979236260056496, 0.043876562267541885, 0.07116733491420746, 0.02738870680332184, 0.0668313056230545, 0.04609973728656769, 0.11793608963489532, 0.03866655007004738]",0,0.0,1,Ambiguous_Moderate_Error,"[0.03756934404373169, 0.08684155344963074, 0.037419527769088745, 1.0482637882232666, 0.07001501321792603, -0.10371492058038712, 0.003425341099500656, -0.07358112931251526, -0.06710249185562134, -0.6459171772003174, -0.03313140943646431, 0.4291975498199463, -0.05411127209663391, -0.97417151927948, 0.06563326716423035, -0.005049668252468109]"
Sensor_x1_Zero,687,0.10170299559831619,"[0.5846218466758728, 0.043047189712524414, 0.03776959329843521, 0.024733034893870354, 0.034238383173942566, 0.049403220415115356, 0.08357187360525131, 0.06291402131319046, 0.06738001853227615, 0.04712117835879326, 0.12511873245239258, 0.060516830533742905]",0,0.0,1,Ambiguous_Moderate_Error,"[0.03637892007827759, 0.0914582908153534, 0.03632897138595581, 1.0851069688796997, 0.0667656809091568, -0.10249536484479904, 0.0037889592349529266, -0.07278937101364136, -0.06703871488571167, -0.6394582986831665, -0.03249647095799446, 0.3973778188228607, -0.05374547839164734, -0.9442784786224365, 0.06753863394260406, -0.005498223006725311]"
Sensor_x1_Zero,688,0.09636766463518143,"[0.3207188546657562, 0.09492900967597961, 0.03733164072036743, 0.07594257593154907, 0.055357128381729126, 0.12388363480567932, 0.02072964981198311, 0.14201822876930237, 0.05851610749959946, 0.07923699170351028, 0.04259456321597099, 0.1051536276936531]",0,0.0,1,Ambiguous_Moderate_Error,"[0.034951627254486084, 0.0958801805973053, 0.03504687547683716, 1.1215121746063232, 0.06350523233413696, -0.09942010790109634, 0.004569690674543381, -0.07124978303909302, -0.06678181886672974, -0.6360028982162476, -0.03233988955616951, 0.364621639251709, -0.053050339221954346, -0.9128380417823792, 0.06906567513942719, -0.0063413456082344055]"
Sensor_x1_Zero,689,0.06291241943836212,"[0.3457277715206146, 0.046132586896419525, 0.024772578850388527, 0.04609523341059685, 0.03174474462866783, 0.02032262273132801, 0.03438793495297432, 0.031428396701812744, 0.04442792758345604, 0.05179275572299957, 0.036248765885829926, 0.04186764359474182]",0,0.0,1,Ambiguous_Moderate_Error,"[0.033391669392585754, 0.09996947646141052, 0.03359401226043701, 1.1576509475708008, 0.06035025045275688, -0.09460685402154922, 0.005835477262735367, -0.06888929009437561, -0.06634223461151123, -0.6355248093605042, -0.032699305564165115, 0.3306750953197479, -0.051956042647361755, -0.879523754119873, 0.07020632922649384, -0.0076075270771980286]"
Sensor_x1_Zero,690,0.19174382090568542,"[0.49221256375312805, 0.121588796377182, 0.07587901502847672, 0.08804664015769958, 0.1849008947610855, 0.17926572263240814, 0.16376155614852905, 0.19707483053207397, 0.1791851967573166, 0.1376064270734787, 0.2567898631095886, 0.2246147096157074]",0,0.0,3,Structural Fault,"[0.03179655969142914, 0.10358677804470062, 0.03198614716529846, 1.193560242652893, 0.05740777775645256, -0.08825082331895828, 0.007637728005647659, -0.06564557552337646, -0.06571026146411896, -0.637925386428833, -0.03358908370137215, 0.29526835680007935, -0.05039570480585098, -0.8439841270446777, 0.07095475494861603, -0.009332381188869476]"
Sensor_x1_Zero,691,0.16940976679325104,"[0.5492647290229797, 0.10016845911741257, 0.0730738639831543, 0.06367938965559006, 0.11033499985933304, 0.13219863176345825, 0.16992992162704468, 0.15241031348705292, 0.13397614657878876, 0.12179543823003769, 0.2462659329175949, 0.17981940507888794]",0,0.0,2,Sensor Fault,"[0.030255243182182312, 0.10659049451351166, 0.030236035585403442, 1.2291197776794434, 0.05477159842848778, -0.08063120394945145, 0.010002989321947098, -0.06147768720984459, -0.06485491991043091, -0.643024742603302, -0.03499634936451912, 0.25813883543014526, -0.048313528299331665, -0.8058866858482361, 0.07130657136440277, -0.01155196875333786]"
Sensor_x1_Zero,692,0.1706566959619522,"[0.5225391387939453, 0.1030145063996315, 0.07545705139636993, 0.055943813174963, 0.11045826971530914, 0.11944065988063812, 0.18555811047554016, 0.1422404944896698, 0.13707153499126434, 0.12591397762298584, 0.2810859978199005, 0.1891571432352066]",0,0.0,2,Sensor Fault,"[0.028846129775047302, 0.1088385134935379, 0.028356492519378662, 1.2640339136123657, 0.052516233175992966, -0.07211030274629593, 0.012927863746881485, -0.056378062814474106, -0.06372678279876709, -0.6505522131919861, -0.03687470033764839, 0.21905529499053955, -0.045676812529563904, -0.7649713158607483, 0.07126040756702423, -0.014291636645793915]"
Sensor_x1_Zero,693,0.10737796872854233,"[0.44488760828971863, 0.05070628598332405, 0.05554749816656113, 0.021956870332360268, 0.035912927240133286, 0.038747452199459076, 0.14384636282920837, 0.0635131374001503, 0.08714327961206436, 0.08367297053337097, 0.1786302924156189, 0.08397092670202255]",0,0.0,1,Ambiguous_Moderate_Error,"[0.027633115649223328, 0.11019310355186462, 0.026366084814071655, 1.2978266477584839, 0.0506896935403347, -0.06312451511621475, 0.016374651342630386, -0.050384100526571274, -0.06226486340165138, -0.6601426005363464, -0.03914100304245949, 0.17784328758716583, -0.04248903691768646, -0.7211098670959473, 0.07081995904445648, -0.01755300909280777]"
Sensor_x1_Zero,694,0.05384059250354767,"[0.3419404923915863, 0.029824741184711456, 0.01459277980029583, 0.013637318275868893, 0.014005357399582863, 0.010972205549478531, 0.05817825347185135, 0.00969467218965292, 0.033627547323703766, 0.03466840833425522, 0.05446256324648857, 0.030482778325676918]",0,0.0,1,Ambiguous_Moderate_Error,"[0.02666051685810089, 0.11053049564361572, 0.02429327368736267, 1.3298492431640625, 0.04930509254336357, -0.054164208471775055, 0.02027207985520363, -0.04358873888850212, -0.060407716780900955, -0.6713418364524841, -0.041674185544252396, 0.13440480828285217, -0.03880389779806137, -0.6743673086166382, 0.06999881565570831, -0.02129768580198288]"
Sensor_x1_Zero,695,0.1777123063802719,"[0.3091355264186859, 0.1283046454191208, 0.08948538452386856, 0.15256914496421814, 0.17206591367721558, 0.1547936499118805, 0.10318116098642349, 0.12084998190402985, 0.2637522220611572, 0.26319006085395813, 0.20530124008655548, 0.1699184626340866]",0,0.0,4,Structural Fault,"[0.025946110486984253, 0.1097540557384491, 0.022180557250976562, 1.3593047857284546, 0.04833480343222618, -0.04574353247880936, 0.02452077344059944, -0.03614164516329765, -0.05810760334134102, -0.6836224794387817, -0.04432036355137825, 0.08872763067483902, -0.03473438322544098, -0.6250457167625427, 0.06882356107234955, -0.02543693035840988]"
Sensor_x1_Zero,696,0.051757704466581345,"[0.2189100980758667, 0.042062584310770035, 0.017624443396925926, 0.03664689138531685, 0.035433992743492126, 0.016938814893364906, 0.030112480744719505, 0.021935828030109406, 0.044145986437797546, 0.048012685030698776, 0.049301691353321075, 0.05996692553162575]",0,0.0,1,Ambiguous_Moderate_Error,"[0.02547474205493927, 0.10781168937683105, 0.02008381485939026, 1.3852903842926025, 0.047711070626974106, -0.03836485743522644, 0.0290016271173954, -0.02824273332953453, -0.055344995111227036, -0.6964128613471985, -0.04690195992588997, 0.04088296741247177, -0.030455991625785828, -0.573705792427063, 0.06733642518520355, -0.029827944934368134]"
Sensor_x1_Zero,697,0.11156974732875824,"[0.3563298285007477, 0.07774680852890015, 0.05321080610156059, 0.04701833799481392, 0.08879940956830978, 0.06455430388450623, 0.09301259368658066, 0.09102961421012878, 0.11430934071540833, 0.07417139410972595, 0.15010996162891388, 0.12854456901550293]",0,0.0,1,Ambiguous_Moderate_Error,"[0.025193601846694946, 0.1047130823135376, 0.018070071935653687, 1.4068567752838135, 0.0473327599465847, -0.03248082846403122, 0.033588845282793045, -0.020120378583669662, -0.05213763192296028, -0.7091372609138489, -0.04923582449555397, -0.008993873372673988, -0.02619662880897522, -0.5211533308029175, 0.06559483706951141, -0.034283265471458435]"
Sensor_x1_Zero,698,0.07336219400167465,"[0.240913987159729, 0.05519171059131622, 0.03733520582318306, 0.026880359277129173, 0.052188482135534286, 0.03358558565378189, 0.09406349062919617, 0.04214414581656456, 0.06567832827568054, 0.05248980596661568, 0.10352008789777756, 0.07635512202978134]",0,0.0,1,Ambiguous_Moderate_Error,"[0.025013431906700134, 0.10054214298725128, 0.016210585832595825, 1.423073172569275, 0.04707985743880272, -0.0284629687666893, 0.03816096857190132, -0.01200215145945549, -0.04854175075888634, -0.7212584614753723, -0.05115370824933052, -0.06073269993066788, -0.02221362292766571, -0.4683881998062134, 0.0636688619852066, -0.03859231621026993]"
Sensor_x1_Zero,699,0.06317843496799469,"[0.2041122019290924, 0.03753127157688141, 0.029341768473386765, 0.021102488040924072, 0.04063142463564873, 0.022656522691249847, 0.08204610645771027, 0.035897646099328995, 0.05268125608563423, 0.04426472261548042, 0.11187145859003067, 0.07600429654121399]",0,0.0,1,Ambiguous_Moderate_Error,"[0.024818584322929382, 0.09546099603176117, 0.014573544263839722, 1.433096170425415, 0.04683276638388634, -0.026579268276691437, 0.042611707001924515, -0.004080858081579208, -0.044645991176366806, -0.7323197722434998, -0.05252246931195259, -0.11416489630937576, -0.018759429454803467, -0.4165280759334564, 0.06163480505347252, -0.042551346123218536]"
Sensor_x1_Zero,700,0.12616118788719177,"[0.3121184706687927, 0.13330332934856415, 0.02815919928252697, 0.07652106881141663, 0.11817290633916855, 0.15822209417819977, 0.07008864730596542, 0.15056169033050537, 0.08170506358146667, 0.1592869907617569, 0.07311025261878967, 0.15268446505069733]",0,0.0,1,Ambiguous_Moderate_Error,"[0.024484992027282715, 0.08970095217227936, 0.013215065002441406, 1.4362266063690186, 0.04648732766509056, -0.02698197215795517, 0.046855803579092026, 0.003511253744363785, -0.040558669716119766, -0.7419765591621399, -0.053260523825883865, -0.16915597021579742, -0.01604311168193817, -0.36671897768974304, 0.059565406292676926, -0.0459943562746048]"
Sensor_x1_Zero,701,0.14097218215465546,"[0.4108848571777344, 0.10428887605667114, 0.07655579596757889, 0.07416900992393494, 0.16889183223247528, 0.09461463242769241, 0.1331140100955963, 0.04752250015735626, 0.13116441667079926, 0.15600097179412842, 0.21319575607776642, 0.08126326650381088]",0,0.0,2,Ambiguous_Moderate_Error,"[0.023905232548713684, 0.08353975415229797, 0.012176483869552612, 1.4319511651992798, 0.04596677049994469, -0.02970760315656662, 0.05083045735955238, 0.010712731629610062, -0.03639711067080498, -0.7500139474868774, -0.05334429815411568, -0.22562460601329803, -0.014195457100868225, -0.3200523257255554, 0.057519447058439255, -0.04881560802459717]"
Sensor_x1_Zero,702,0.35789841413497925,"[0.5422689318656921, 0.18228955566883087, 0.3214734196662903, 0.16379348933696747, 0.22485493123531342, 0.13954289257526398, 0.7007940411567688, 0.16334447264671326, 0.2897435128688812, 0.2726573050022125, 0.9139565229415894, 0.3800612688064575]",10,0.43606896035991105,8,Structural Fault,"[0.023015126585960388, 0.07727095484733582, 0.011483103036880493, 1.4199607372283936, 0.045224811881780624, -0.03468352556228638, 0.05449393019080162, 0.01752251759171486, -0.03228004649281502, -0.7563455104827881, -0.05280553176999092, -0.2835436761379242, -0.01324695348739624, -0.27750498056411743, 0.05552886053919792, -0.05098043382167816]"
Sensor_x1_Zero,703,0.25706008076667786,"[0.33136141300201416, 0.12682892382144928, 0.16895267367362976, 0.09413106739521027, 0.15304318070411682, 0.11980567127466202, 0.5859871506690979, 0.1850598305463791, 0.1871183067560196, 0.20648445188999176, 0.6029548048973083, 0.32299330830574036]",10,0.4357415421380614,5,Structural Fault,"[0.02181084454059601, 0.07117165625095367, 0.011146098375320435, 1.4001449346542358, 0.04424291476607323, -0.04174234718084335, 0.05782165005803108, 0.023974929004907608, -0.028326306492090225, -0.7609983682632446, -0.051719073206186295, -0.3429170250892639, -0.013127177953720093, -0.23990482091903687, 0.05359156057238579, -0.05252063274383545]"
Sensor_x1_Zero,704,0.12379226833581924,"[0.26599884033203125, 0.039648450911045074, 0.04572717845439911, 0.06235632300376892, 0.08805546164512634, 0.04259512946009636, 0.19962570071220398, 0.06867846101522446, 0.14966507256031036, 0.08487793058156967, 0.2357659488916397, 0.2025127410888672]",0,0.0,3,Ambiguous_Moderate_Error,"[0.02035769820213318, 0.06547500193119049, 0.011165767908096313, 1.3725709915161133, 0.043026234954595566, -0.05063994973897934, 0.06079922243952751, 0.030106816440820694, -0.02465563639998436, -0.7640867233276367, -0.05018803849816322, -0.4037385880947113, -0.013680130243301392, -0.2079225778579712, 0.051668133586645126, -0.05352009832859039]"
